train_id,station_code,date,day_of_week,month,scheduled_hour,zone,historical_avg_delay,actual_delay_min
12003,NDLS,2024-05-04,5,5,6,NR,10,5.8
12952,ADI,2024-04-07,6,4,2,WR,8,1.8
12860,HWH,2024-11-02,5,11,13,ER,18,17.2
12622,MAS,2024-02-05,0,2,10,SR,7,16.0
12859,NGP,2024-05-21,1,5,14,CR,12,14.2
12622,AGC,2024-06-23,6,6,4,NCR,15,12.6
12860,KGP,2024-09-16,0,9,15,SER,16,16.9
15930,DBRG,2024-06-01,5,6,8,NFR,25,36.0
11042,SC,2024-10-27,6,10,15,SCR,10,8.2
15930,PNBE,2024-03-17,6,3,21,ECR,20,16.9
12559,CNB,2024-08-16,4,8,23,NCR,15,23.7
12621,NGP,2024-10-09,2,10,8,CR,12,20.1
12842,BBS,2024-10-05,5,10,18,ECoR,14,21.3
12722,NGP,2024-04-06,5,4,13,CR,12,24.7
12905,NDLS,2024-12-23,0,12,23,NR,10,16.7
12842,HWH,2024-07-29,0,7,22,ER,18,35.8
12951,NDLS,2024-01-23,1,1,8,NR,10,17.9
12622,MAS,2024-07-14,6,7,10,SR,7,13.6
16526,ERS,2024-07-16,1,7,7,SR,7,30.1
12841,MAS,2024-11-29,4,11,4,SR,7,16.2
16525,CBE,2024-03-18,0,3,9,SR,7,18.7
12951,BRC,2024-09-14,5,9,20,WR,8,4.1
12002,GWL,2024-10-29,1,10,21,NCR,15,21.0
12301,NDLS,2024-08-13,1,8,17,NR,10,33.1
12721,AGC,2024-02-21,2,2,2,NCR,15,10.3
15929,NDLS,2024-03-14,3,3,10,NR,10,12.4
16525,MDU,2024-07-28,6,7,11,SR,7,17.5
12559,BSB,2024-02-08,3,2,2,NER,22,31.1
12621,NDLS,2024-08-28,2,8,22,NR,10,23.0
12004,NDLS,2024-11-15,4,11,2,NR,10,5.2
12621,JHS,2024-12-20,4,12,3,NCR,15,15.6
12013,CDG,2024-06-17,0,6,11,NR,10,23.1
12905,JP,2024-12-11,2,12,20,NWR,9,12.5
12860,HWH,2024-06-11,1,6,13,ER,18,25.8
12905,RJT,2024-11-16,5,11,13,WR,8,5.5
12622,AGC,2024-10-04,4,10,4,NCR,15,18.4
16525,SBC,2024-01-19,4,1,6,SWR,6,6.0
12622,NGP,2024-12-16,0,12,20,CR,12,10.6
12001,JHS,2024-05-27,0,5,10,NCR,15,20.0
12002,BPL,2024-08-10,5,8,17,WCR,11,21.4
12841,HWH,2024-02-20,1,2,14,ER,18,34.5
12952,MTJ,2024-02-21,2,2,17,NCR,15,22.3
12003,CNB,2024-08-15,3,8,10,NCR,15,23.7
12621,JHS,2024-01-15,0,1,3,NCR,15,17.9
11041,PUNE,2024-01-24,2,1,3,CR,12,19.2
12841,VSKP,2024-07-02,1,7,22,ECoR,14,26.8
12301,PRYJ,2024-07-10,2,7,22,NCR,15,27.0
12013,NDLS,2024-07-29,0,7,7,NR,10,29.0
12301,CNB,2024-10-16,2,10,21,NCR,15,19.9
12951,BCT,2024-03-30,5,3,17,WR,8,15.3
15930,DBRG,2024-02-10,5,2,8,NFR,25,28.3
12302,CNB,2024-12-15,6,12,19,NCR,15,20.6
12302,HWH,2024-05-03,4,5,14,ER,18,14.7
12013,LDH,2024-04-28,6,4,11,NR,10,12.5
12951,MTJ,2024-08-24,5,8,7,NCR,15,31.0
12622,NGP,2024-12-07,5,12,20,CR,12,6.9
12014,NDLS,2024-01-05,4,1,22,NR,10,14.1
12951,MTJ,2024-05-27,0,5,7,NCR,15,25.5
12559,BSB,2024-12-12,3,12,2,NER,22,19.0
12002,AGC,2024-06-25,1,6,23,NCR,15,30.2
12951,MTJ,2024-10-27,6,10,7,NCR,15,23.5
12860,KGP,2024-12-19,3,12,15,SER,16,30.3
12302,NDLS,2024-05-08,2,5,0,NR,10,7.7
16525,CBE,2024-07-15,0,7,9,SR,7,23.4
12621,AGC,2024-09-04,2,9,0,NCR,15,20.3
12301,NDLS,2024-07-02,1,7,17,NR,10,31.9
12621,AGC,2024-10-21,0,10,0,NCR,15,14.3
12301,GAYA,2024-01-12,4,1,1,ECR,20,29.2
12952,MTJ,2024-12-03,1,12,17,NCR,15,39.9
11041,BZA,2024-12-17,1,12,14,SCR,10,10.8
12951,BCT,2024-01-26,4,1,17,WR,8,26.6
11041,MAS,2024-05-26,6,5,18,SR,7,13.3
12721,NGP,2024-04-27,5,4,10,CR,12,8.5
11041,SC,2024-11-21,3,11,10,SCR,10,19.8
12622,AGC,2024-04-07,6,4,4,NCR,15,5.3
12002,NDLS,2024-12-03,1,12,1,NR,10,5.2
12905,MTJ,2024-12-14,5,12,21,NCR,15,19.9
11041,SC,2024-11-17,6,11,10,SCR,10,2.6
12004,LKO,2024-11-26,1,11,21,NR,10,19.9
16525,MDU,2024-01-18,3,1,11,SR,7,21.1
12004,CNB,2024-10-23,2,10,22,NCR,15,19.6
12906,NDLS,2024-05-31,4,5,22,NR,10,13.4
11041,MAS,2024-06-16,6,6,18,SR,7,18.6
12014,ASR,2024-03-08,4,3,16,NR,10,12.0
12841,VSKP,2024-10-03,3,10,22,ECoR,14,16.5
15930,GHY,2024-09-13,4,9,12,NFR,25,39.4
12841,HWH,2024-05-19,6,5,14,ER,18,15.9
12905,AII,2024-09-03,1,9,18,NWR,9,17.4
11041,CSMT,2024-05-31,4,5,23,CR,12,13.5
12014,CDG,2024-02-28,2,2,18,NR,10,22.0
12860,NGP,2024-08-27,1,8,0,CR,12,21.0
16525,TVC,2024-04-25,3,4,14,SR,7,8.4
12002,BPL,2024-12-12,3,12,17,WCR,11,21.9
12560,CNB,2024-10-12,5,10,10,NCR,15,4.6
12722,NDLS,2024-07-06,5,7,22,NR,10,15.4
12721,JHS,2024-05-15,2,5,5,NCR,15,29.3
12860,CSMT,2024-10-01,1,10,8,CR,12,33.9
12722,SC,2024-12-10,1,12,7,SCR,10,23.5
12905,AII,2024-05-14,1,5,18,NWR,9,17.7
12951,NDLS,2024-07-09,1,7,8,NR,10,21.8
11042,CSMT,2024-02-25,6,2,1,CR,12,22.3
12905,RJT,2024-11-13,2,11,13,WR,8,8.1
12951,NDLS,2024-10-14,0,10,8,NR,10,18.0
15930,GHY,2024-11-27,2,11,12,NFR,25,29.6
15929,PRYJ,2024-02-02,4,2,15,NCR,15,15.6
12302,GAYA,2024-12-24,1,12,16,ECR,20,19.8
12014,LDH,2024-06-03,0,6,18,NR,10,24.5
12722,SC,2024-01-24,2,1,7,SCR,10,17.8
12951,RTM,2024-01-20,5,1,0,WR,8,14.5
12859,KGP,2024-02-19,0,2,23,SER,16,19.5
12002,NDLS,2024-04-30,1,4,1,NR,10,9.3
12014,NDLS,2024-08-20,1,8,22,NR,10,16.9
15930,CNB,2024-07-08,0,7,1,NCR,15,26.8
12014,NDLS,2024-10-03,3,10,22,NR,10,15.8
11041,MAS,2024-08-02,4,8,18,SR,7,17.6
12621,AGC,2024-07-31,2,7,0,NCR,15,32.5
12658,SBC,2024-12-01,6,12,6,SWR,6,23.5
12951,BCT,2024-07-27,5,7,17,WR,8,20.8
12621,AGC,2024-05-23,3,5,0,NCR,15,42.2
12859,R,2024-08-15,3,8,17,SECR,13,42.4
15929,PRYJ,2024-08-15,3,8,15,NCR,15,34.9
12002,GWL,2024-02-20,1,2,21,NCR,15,21.6
12302,HWH,2024-12-17,1,12,14,ER,18,22.7
12302,CNB,2024-11-26,1,11,19,NCR,15,38.4
12841,BZA,2024-07-02,1,7,1,SCR,10,15.9
12952,BRC,2024-03-03,6,3,3,WR,8,5.2
12002,JHS,2024-08-20,1,8,20,NCR,15,28.2
12622,NDLS,2024-11-23,5,11,6,NR,10,9.3
12301,HWH,2024-11-01,4,11,3,ER,18,17.7
12721,NGP,2024-06-19,2,6,10,CR,12,20.7
12906,JP,2024-05-04,5,5,1,NWR,9,7.4
12859,NGP,2024-04-15,0,4,14,CR,12,12.8
12841,MAS,2024-02-05,0,2,4,SR,7,20.7
15929,PRYJ,2024-10-27,6,10,15,NCR,15,11.0
12560,NDLS,2024-04-20,5,4,15,NR,10,22.5
12952,ST,2024-03-16,5,3,5,WR,8,10.3
12951,KOTA,2024-11-01,4,11,3,WCR,11,14.6
11041,PUNE,2024-03-15,4,3,3,CR,12,18.7
12622,BZA,2024-03-07,3,3,13,SCR,10,5.1
12860,NGP,2024-02-26,0,2,0,CR,12,18.6
12906,AII,2024-12-04,2,12,2,NWR,9,9.6
12722,NDLS,2024-07-02,1,7,22,NR,10,39.8
12952,BCT,2024-05-01,2,5,7,WR,8,15.6
12003,LKO,2024-05-15,2,5,11,NR,10,18.6
11041,SC,2024-01-27,5,1,10,SCR,10,9.2
12004,LKO,2024-02-28,2,2,21,NR,10,12.4
12721,SC,2024-02-02,4,2,16,SCR,10,5.1
16526,SBC,2024-09-19,3,9,15,SWR,6,14.7
15929,CNB,2024-10-30,2,10,14,NCR,15,20.5
12842,MAS,2024-11-10,6,11,8,SR,7,16.7
12559,CNB,2024-01-23,1,1,23,NCR,15,16.6
12841,HWH,2024-12-03,1,12,14,ER,18,12.9
12001,JHS,2024-09-23,0,9,10,NCR,15,18.7
12560,BSB,2024-01-16,1,1,7,NER,22,36.9
12842,BBS,2024-02-01,3,2,18,ECoR,14,30.1
12842,KGP,2024-08-06,1,8,20,SER,16,26.7
11042,MAS,2024-12-17,1,12,7,SR,7,23.0
12001,BPL,2024-08-15,3,8,13,WCR,11,23.2
12001,AGC,2024-02-07,2,2,8,NCR,15,28.9
12560,CNB,2024-03-16,5,3,10,NCR,15,11.1
11042,MAS,2024-02-03,5,2,7,SR,7,14.7
12622,MAS,2024-10-26,5,10,10,SR,7,27.8
12001,NDLS,2024-10-07,0,10,6,NR,10,10.1
12906,AII,2024-11-01,4,11,2,NWR,9,3.2
12013,ASR,2024-09-28,5,9,13,NR,10,5.9
12302,GAYA,2024-08-08,3,8,16,ECR,20,30.6
12721,JHS,2024-02-20,1,2,5,NCR,15,15.9
12722,AGC,2024-12-01,6,12,21,NCR,15,12.3
12302,PRYJ,2024-11-29,4,11,18,NCR,15,26.9
16526,MDU,2024-04-20,5,4,10,SR,7,3.5
12842,BBS,2024-08-08,3,8,18,ECoR,14,28.8
12906,ADI,2024-06-22,5,6,6,WR,8,17.7
12905,JP,2024-08-20,1,8,20,NWR,9,14.0
12002,JHS,2024-06-09,6,6,20,NCR,15,32.9
12559,PRYJ,2024-08-06,1,8,0,NCR,15,25.4
12952,KOTA,2024-03-19,1,3,21,WCR,11,24.0
15930,DBRG,2024-12-17,1,12,8,NFR,25,37.4
12841,MAS,2024-02-13,1,2,4,SR,7,14.5
12014,CDG,2024-02-17,5,2,18,NR,10,10.4
11042,BZA,2024-07-09,1,7,10,SCR,10,20.5
12951,BCT,2024-03-07,3,3,17,WR,8,12.9
12002,JHS,2024-10-14,0,10,20,NCR,15,23.0
12859,KGP,2024-10-14,0,10,23,SER,16,15.7
12860,CSMT,2024-06-30,6,6,8,CR,12,27.1
12014,ASR,2024-12-06,4,12,16,NR,10,16.9
16525,ERS,2024-01-27,5,1,14,SR,7,8.5
12622,NDLS,2024-05-27,0,5,6,NR,10,7.8
12841,VSKP,2024-10-22,1,10,22,ECoR,14,23.0
12722,NGP,2024-09-16,0,9,13,CR,12,36.7
12842,HWH,2024-04-24,2,4,22,ER,18,23.9
12721,NDLS,2024-02-25,6,2,23,NR,10,7.6
12951,ADI,2024-02-28,2,2,21,WR,8,18.0
12001,GWL,2024-05-22,2,5,9,NCR,15,26.7
12952,MTJ,2024-10-14,0,10,17,NCR,15,20.9
12859,R,2024-11-14,3,11,17,SECR,13,18.1
12013,ASR,2024-01-14,6,1,13,NR,10,4.2
12842,BZA,2024-11-07,3,11,12,SCR,10,19.9
12841,KGP,2024-05-16,3,5,16,SER,16,16.2
12906,ADI,2024-01-15,0,1,6,WR,8,10.6
16526,SBC,2024-06-07,4,6,15,SWR,6,29.2
12860,HWH,2024-06-22,5,6,13,ER,18,22.2
15930,GHY,2024-03-14,3,3,12,NFR,25,27.1
12906,ADI,2024-10-16,2,10,6,WR,8,16.0
12841,KGP,2024-11-20,2,11,16,SER,16,18.1
12301,PRYJ,2024-01-16,1,1,22,NCR,15,23.3
12001,GWL,2024-07-11,3,7,9,NCR,15,31.2
12951,BRC,2024-08-02,4,8,20,WR,8,14.3
12559,NDLS,2024-06-08,5,6,18,NR,10,21.6
12951,BRC,2024-06-15,5,6,20,WR,8,10.7
12841,HWH,2024-02-13,1,2,14,ER,18,15.6
16526,ERS,2024-01-27,5,1,7,SR,7,19.5
12722,SC,2024-01-26,4,1,7,SCR,10,32.8
12003,LKO,2024-12-11,2,12,11,NR,10,24.3
16525,TVC,2024-08-05,0,8,14,SR,7,20.5
15929,GHY,2024-09-05,3,9,3,NFR,25,20.5
12951,ST,2024-04-20,5,4,19,WR,8,17.1
12721,AGC,2024-09-19,3,9,2,NCR,15,16.4
12302,PRYJ,2024-05-25,5,5,18,NCR,15,31.0
12301,GAYA,2024-12-13,4,12,1,ECR,20,16.0
12722,JHS,2024-12-07,5,12,18,NCR,15,21.2
12722,AGC,2024-06-06,3,6,21,NCR,15,26.9
12003,NDLS,2024-11-02,5,11,6,NR,10,11.2
12952,ST,2024-01-29,0,1,5,WR,8,16.5
12951,ADI,2024-04-18,3,4,21,WR,8,14.0
12905,MTJ,2024-03-11,0,3,21,NCR,15,22.0
16525,SBC,2024-03-02,5,3,6,SWR,6,2.9
15930,PRYJ,2024-01-04,3,1,0,NCR,15,13.6
12002,AGC,2024-03-07,3,3,23,NCR,15,24.1
15929,NDLS,2024-07-13,5,7,10,NR,10,15.7
11042,SC,2024-10-13,6,10,15,SCR,10,12.1
15929,DBRG,2024-12-08,6,12,8,NFR,25,35.3
12722,SC,2024-01-22,0,1,7,SCR,10,19.2
12721,NGP,2024-08-11,6,8,10,CR,12,21.0
12951,BRC,2024-06-09,6,6,20,WR,8,14.3
12721,NDLS,2024-10-21,0,10,23,NR,10,15.8
16525,CBE,2024-11-23,5,11,9,SR,7,12.9
12622,NGP,2024-08-01,3,8,20,CR,12,17.5
12721,SC,2024-06-15,5,6,16,SCR,10,22.2
16525,MDU,2024-03-28,3,3,11,SR,7,8.7
11042,SC,2024-12-19,3,12,15,SCR,10,13.9
11041,MAS,2024-07-04,3,7,18,SR,7,27.0
16526,TVC,2024-05-04,5,5,7,SR,7,22.1
12905,ADI,2024-08-11,6,8,15,WR,8,9.1
12621,AGC,2024-07-21,6,7,0,NCR,15,19.3
15929,NDLS,2024-06-07,4,6,10,NR,10,16.4
12859,NGP,2024-03-27,2,3,14,CR,12,15.1
12951,ST,2024-02-09,4,2,19,WR,8,15.3
12952,MTJ,2024-09-18,2,9,17,NCR,15,27.0
12559,PRYJ,2024-04-09,1,4,0,NCR,15,20.7
12003,NDLS,2024-11-26,1,11,6,NR,10,9.4
12952,RTM,2024-03-16,5,3,0,WR,8,11.8
12859,HWH,2024-04-11,3,4,1,ER,18,18.2
12621,JHS,2024-03-29,4,3,3,NCR,15,10.4
11041,MAS,2024-12-01,6,12,18,SR,7,8.4
12842,KGP,2024-02-08,3,2,20,SER,16,21.6
12722,NGP,2024-09-09,0,9,13,CR,12,18.1
12906,ADI,2024-08-25,6,8,6,WR,8,26.3
11042,BZA,2024-08-17,5,8,10,SCR,10,18.5
12721,SC,2024-12-14,5,12,16,SCR,10,15.7
15929,NDLS,2024-11-21,3,11,10,NR,10,10.5
12560,BSB,2024-11-15,4,11,7,NER,22,27.4
12951,ADI,2024-06-10,0,6,21,WR,8,22.1
12951,BRC,2024-03-18,0,3,20,WR,8,9.9
12621,JHS,2024-11-19,1,11,3,NCR,15,22.4
12721,NDLS,2024-06-04,1,6,23,NR,10,31.7
12302,NDLS,2024-06-29,5,6,0,NR,10,20.6
12657,MAS,2024-09-16,0,9,22,SR,7,14.2
12622,AGC,2024-01-20,5,1,4,NCR,15,17.5
15930,PRYJ,2024-01-30,1,1,0,NCR,15,15.7
11041,MAS,2024-11-26,1,11,18,SR,7,17.3
12906,MTJ,2024-02-16,4,2,23,NCR,15,22.1
12621,BZA,2024-08-24,5,8,15,SCR,10,13.6
12859,HWH,2024-10-24,3,10,1,ER,18,19.6
12003,NDLS,2024-01-22,0,1,6,NR,10,15.3
16525,ERS,2024-08-18,6,8,14,SR,7,16.6
15930,DBRG,2024-04-06,5,4,8,NFR,25,28.9
16525,TVC,2024-06-13,3,6,14,SR,7,18.7
12013,ASR,2024-02-01,3,2,13,NR,10,10.3
12001,NDLS,2024-08-18,6,8,6,NR,10,20.2
12002,JHS,2024-06-24,0,6,20,NCR,15,30.5
12842,BZA,2024-02-13,1,2,12,SCR,10,8.2
12013,LDH,2024-05-06,0,5,11,NR,10,14.2
12842,BZA,2024-12-28,5,12,12,SCR,10,4.8
12622,NGP,2024-09-24,1,9,20,CR,12,15.0
12952,ADI,2024-11-08,4,11,2,WR,8,8.3
12560,CNB,2024-05-24,4,5,10,NCR,15,18.4
12721,SC,2024-07-17,2,7,16,SCR,10,25.8
12859,KGP,2024-11-02,5,11,23,SER,16,28.4
12658,MAS,2024-01-27,5,1,12,SR,7,8.9
12001,AGC,2024-02-03,5,2,8,NCR,15,14.8
12860,KGP,2024-06-17,0,6,15,SER,16,29.4
12721,JHS,2024-05-25,5,5,5,NCR,15,32.5
11042,BZA,2024-05-09,3,5,10,SCR,10,11.3
12722,AGC,2024-11-04,0,11,21,NCR,15,14.8
11041,SC,2024-03-17,6,3,10,SCR,10,5.8
12722,NDLS,2024-03-13,2,3,22,NR,10,20.4
12952,KOTA,2024-06-28,4,6,21,WCR,11,24.0
12560,CNB,2024-12-05,3,12,10,NCR,15,21.1
11041,BZA,2024-07-19,4,7,14,SCR,10,20.5
12658,SBC,2024-02-13,1,2,6,SWR,6,24.5
12859,R,2024-06-07,4,6,17,SECR,13,27.5
12905,RJT,2024-06-17,0,6,13,WR,8,21.1
12859,CSMT,2024-03-06,2,3,6,CR,12,11.4
12560,BSB,2024-12-16,0,12,7,NER,22,34.7
12952,MTJ,2024-09-26,3,9,17,NCR,15,29.6
16525,CBE,2024-09-17,1,9,9,SR,7,17.6
12302,CNB,2024-07-04,3,7,19,NCR,15,35.3
15929,CNB,2024-04-19,4,4,14,NCR,15,16.2
15930,DBRG,2024-06-23,6,6,8,NFR,25,38.3
12559,PRYJ,2024-04-25,3,4,0,NCR,15,13.9
12842,BZA,2024-03-11,0,3,12,SCR,10,12.9
16526,SBC,2024-02-21,2,2,15,SWR,6,9.4
12004,LKO,2024-09-16,0,9,21,NR,10,14.2
12842,MAS,2024-09-26,3,9,8,SR,7,15.7
12859,NGP,2024-01-20,5,1,14,CR,12,12.0
12001,JHS,2024-11-12,1,11,10,NCR,15,11.2
12560,NDLS,2024-03-08,4,3,15,NR,10,18.3
12621,NGP,2024-04-02,1,4,8,CR,12,20.3
12842,BBS,2024-12-20,4,12,18,ECoR,14,24.5
12951,BCT,2024-03-25,0,3,17,WR,8,12.0
12560,CNB,2024-08-12,0,8,10,NCR,15,31.5
12657,MAS,2024-05-01,2,5,22,SR,7,13.2
12621,NGP,2024-08-15,3,8,8,CR,12,24.0
12013,CDG,2024-08-17,5,8,11,NR,10,11.3
12722,JHS,2024-04-29,0,4,18,NCR,15,26.5
12859,HWH,2024-08-28,2,8,1,ER,18,24.2
15930,GHY,2024-04-09,1,4,12,NFR,25,38.3
12003,LKO,2024-08-13,1,8,11,NR,10,22.4
12622,NDLS,2024-08-24,5,8,6,NR,10,19.1
12560,CNB,2024-09-14,5,9,10,NCR,15,15.2
15930,PRYJ,2024-09-27,4,9,0,NCR,15,13.8
12721,SC,2024-04-12,4,4,16,SCR,10,14.2
12301,PRYJ,2024-11-05,1,11,22,NCR,15,16.8
12014,NDLS,2024-11-24,6,11,22,NR,10,9.9
12621,JHS,2024-09-03,1,9,3,NCR,15,21.3
12721,JHS,2024-02-22,3,2,5,NCR,15,16.5
12860,CSMT,2024-12-30,0,12,8,CR,12,24.4
12013,CDG,2024-05-25,5,5,11,NR,10,9.1
12906,NDLS,2024-02-12,0,2,22,NR,10,12.0
12002,BPL,2024-09-19,3,9,17,WCR,11,18.8
12002,BPL,2024-03-16,5,3,17,WCR,11,23.6
12560,CNB,2024-04-23,1,4,10,NCR,15,15.1
12859,KGP,2024-08-18,6,8,23,SER,16,28.9
12842,BBS,2024-07-31,2,7,18,ECoR,14,34.8
12301,NDLS,2024-01-28,6,1,17,NR,10,12.0
12841,MAS,2024-07-16,1,7,4,SR,7,23.2
12302,CNB,2024-02-11,6,2,19,NCR,15,21.8
12013,CDG,2024-02-20,1,2,11,NR,10,10.7
16526,SBC,2024-11-28,3,11,15,SWR,6,5.6
12001,BPL,2024-01-20,5,1,13,WCR,11,9.5
15929,PNBE,2024-05-26,6,5,18,ECR,20,28.3
15930,PNBE,2024-03-12,1,3,21,ECR,20,23.3
12621,JHS,2024-12-27,4,12,3,NCR,15,9.0
12621,JHS,2024-02-10,5,2,3,NCR,15,12.8
11041,MAS,2024-01-10,2,1,18,SR,7,19.4
11041,CSMT,2024-10-07,0,10,23,CR,12,19.4
12906,RJT,2024-11-07,3,11,8,WR,8,25.6
15929,PRYJ,2024-05-27,0,5,15,NCR,15,16.8
12722,SC,2024-05-01,2,5,7,SCR,10,19.0
12621,BZA,2024-08-02,4,8,15,SCR,10,17.7
12302,CNB,2024-11-23,5,11,19,NCR,15,27.3
12842,BZA,2024-02-26,0,2,12,SCR,10,8.8
16525,ERS,2024-09-12,3,9,14,SR,7,6.8
12302,NDLS,2024-09-20,4,9,0,NR,10,11.6
12003,LKO,2024-10-21,0,10,11,NR,10,14.9
12302,HWH,2024-08-07,2,8,14,ER,18,26.0
15930,GHY,2024-01-01,0,1,12,NFR,25,28.5
12952,ADI,2024-08-01,3,8,2,WR,8,9.7
15930,PRYJ,2024-04-05,4,4,0,NCR,15,19.6
12906,RJT,2024-07-03,2,7,8,WR,8,23.7
15929,NDLS,2024-02-04,6,2,10,NR,10,13.7
12003,CNB,2024-09-16,0,9,10,NCR,15,25.4
12842,HWH,2024-10-10,3,10,22,ER,18,27.0
12951,BRC,2024-01-23,1,1,20,WR,8,19.6
12721,SC,2024-11-21,3,11,16,SCR,10,10.8
11042,SC,2024-01-09,1,1,15,SCR,10,32.3
12722,JHS,2024-07-01,0,7,18,NCR,15,38.0
12952,ST,2024-12-02,0,12,5,WR,8,5.8
11042,MAS,2024-11-17,6,11,7,SR,7,14.9
12003,CNB,2024-06-19,2,6,10,NCR,15,25.3
12658,SBC,2024-03-09,5,3,6,SWR,6,6.4
16526,CBE,2024-11-25,0,11,12,SR,7,10.4
12014,ASR,2024-03-30,5,3,16,NR,10,16.2
12842,MAS,2024-12-22,6,12,8,SR,7,10.3
12658,SBC,2024-09-02,0,9,6,SWR,6,5.9
12002,AGC,2024-02-02,4,2,23,NCR,15,11.3
12001,AGC,2024-08-22,3,8,8,NCR,15,32.6
12013,ASR,2024-04-12,4,4,13,NR,10,21.8
12004,CNB,2024-01-22,0,1,22,NCR,15,18.0
12905,RJT,2024-07-22,0,7,13,WR,8,17.2
12001,BPL,2024-10-05,5,10,13,WCR,11,12.8
12722,JHS,2024-11-27,2,11,18,NCR,15,30.5
16526,MDU,2024-04-07,6,4,10,SR,7,7.0
12621,MAS,2024-01-25,3,1,19,SR,7,27.6
12622,BZA,2024-12-01,6,12,13,SCR,10,7.4
12860,CSMT,2024-07-07,6,7,8,CR,12,26.6
15930,NDLS,2024-08-11,6,8,6,NR,10,17.5
12906,MTJ,2024-07-16,1,7,23,NCR,15,18.9
12621,MAS,2024-06-22,5,6,19,SR,7,22.3
12721,JHS,2024-09-11,2,9,5,NCR,15,15.1
12001,NDLS,2024-07-07,6,7,6,NR,10,17.3
12559,BSB,2024-02-12,0,2,2,NER,22,22.5
16525,ERS,2024-08-05,0,8,14,SR,7,17.3
12559,PRYJ,2024-04-02,1,4,0,NCR,15,22.0
12952,MTJ,2024-10-06,6,10,17,NCR,15,20.3
11042,MAS,2024-06-16,6,6,7,SR,7,21.4
12014,LDH,2024-12-04,2,12,18,NR,10,19.1
12905,JP,2024-08-06,1,8,20,NWR,9,27.1
12621,NGP,2024-03-26,1,3,8,CR,12,29.6
12952,BCT,2024-01-22,0,1,7,WR,8,15.5
12002,GWL,2024-06-29,5,6,21,NCR,15,17.4
12621,MAS,2024-11-23,5,11,19,SR,7,14.4
12658,MAS,2024-01-30,1,1,12,SR,7,13.6
12622,BZA,2024-07-05,4,7,13,SCR,10,23.7
12301,NDLS,2024-09-19,3,9,17,NR,10,23.4
15929,DBRG,2024-01-16,1,1,8,NFR,25,32.5
12951,NDLS,2024-03-14,3,3,8,NR,10,23.6
12003,NDLS,2024-08-12,0,8,6,NR,10,13.4
12721,JHS,2024-01-18,3,1,5,NCR,15,19.2
12621,AGC,2024-11-26,1,11,0,NCR,15,23.6
11042,SC,2024-07-06,5,7,15,SCR,10,12.4
12722,NGP,2024-01-17,2,1,13,CR,12,23.0
11041,BZA,2024-11-05,1,11,14,SCR,10,15.2
12951,ADI,2024-07-08,0,7,21,WR,8,30.2
12906,NDLS,2024-07-09,1,7,22,NR,10,27.1
12952,RTM,2024-03-11,0,3,0,WR,8,10.0
12002,JHS,2024-09-28,5,9,20,NCR,15,12.9
12721,NDLS,2024-05-22,2,5,23,NR,10,18.6
15930,CNB,2024-05-07,1,5,1,NCR,15,13.2
12722,SC,2024-04-05,4,4,7,SCR,10,21.5
12014,ASR,2024-09-12,3,9,16,NR,10,3.6
12905,RJT,2024-03-01,4,3,13,WR,8,9.3
12001,AGC,2024-05-14,1,5,8,NCR,15,25.7
12952,KOTA,2024-04-19,4,4,21,WCR,11,13.2
12842,BBS,2024-11-09,5,11,18,ECoR,14,19.7
12004,LKO,2024-09-08,6,9,21,NR,10,15.5
16525,ERS,2024-04-12,4,4,14,SR,7,14.4
12951,ST,2024-08-19,0,8,19,WR,8,35.1
12841,HWH,2024-03-29,4,3,14,ER,18,22.7
12722,NGP,2024-02-14,2,2,13,CR,12,13.0
15929,PRYJ,2024-12-15,6,12,15,NCR,15,22.4
11042,MAS,2024-12-07,5,12,7,SR,7,15.4
12560,NDLS,2024-06-26,2,6,15,NR,10,23.9
12560,BSB,2024-05-28,1,5,7,NER,22,28.9
12906,AII,2024-06-02,6,6,2,NWR,9,12.4
12301,GAYA,2024-12-24,1,12,1,ECR,20,31.9
12622,MAS,2024-11-22,4,11,10,SR,7,33.4
12621,NDLS,2024-04-24,2,4,22,NR,10,15.0
12622,NDLS,2024-03-03,6,3,6,NR,10,15.5
12001,NDLS,2024-05-01,2,5,6,NR,10,15.7
12841,HWH,2024-09-09,0,9,14,ER,18,31.7
12859,CSMT,2024-07-07,6,7,6,CR,12,31.3
16525,MDU,2024-08-27,1,8,11,SR,7,17.7
12622,JHS,2024-11-09,5,11,1,NCR,15,6.2
12860,NGP,2024-02-14,2,2,0,CR,12,33.0
12721,NDLS,2024-09-02,0,9,23,NR,10,11.5
12906,JP,2024-09-26,3,9,1,NWR,9,6.1
12859,HWH,2024-10-21,0,10,1,ER,18,19.3
12860,CSMT,2024-02-07,2,2,8,CR,12,27.1
12013,ASR,2024-02-07,2,2,13,NR,10,25.2
11041,SC,2024-08-18,6,8,10,SCR,10,12.0
16525,MDU,2024-03-06,2,3,11,SR,7,9.9
12951,BRC,2024-10-09,2,10,20,WR,8,11.6
12301,NDLS,2024-03-07,3,3,17,NR,10,23.5
12906,RJT,2024-08-09,4,8,8,WR,8,18.1
12621,NGP,2024-03-04,0,3,8,CR,12,30.5
12722,SC,2024-09-22,6,9,7,SCR,10,15.8
12302,GAYA,2024-06-14,4,6,16,ECR,20,46.4
12859,R,2024-12-29,6,12,17,SECR,13,41.1
12014,LDH,2024-09-22,6,9,18,NR,10,23.8
